entity_relevance,entity_sentiment,entity_ticker,harvested_at,story_id
90.0,41.0,SBUX,2017-12-05T03:20:19.152Z,5a26106ba656f26bd2534152
100.0,43.6,CMG,2017-12-05T03:17:33.844Z,5a260fc3a656f251b76b0f7f
100.0,43.6,CMG,2017-12-05T03:17:33.844Z,5a260fc3a656f251b76b0f7f
100.0,75.6,SBUX,2017-12-05T03:17:30.827Z,5a260fc3a656f251b76b0f54
100.0,75.6,SBUX,2017-12-05T03:17:30.827Z,5a260fc3a656f251b76b0f54
100.0,43.6,CMG,2017-12-05T03:15:03.546Z,5a260f2da656f23bb96b0f6e
100.0,43.6,CMG,2017-12-05T03:15:03.546Z,5a260f2da656f23bb96b0f6e
90.0,56.3,CAKE,2017-12-05T08:46:46.307Z,5a265ceca656f240196b0f61
90.0,56.3,CAKE,2017-12-05T08:46:46.307Z,5a265ceca656f240196b0f61
90.0,56.3,CAKE,2017-12-05T08:46:46.307Z,5a265ceca656f240196b0f61
90.0,56.3,CAKE,2017-12-05T08:46:46.307Z,5a265ceca656f240196b0f61
100.0,39.6,SBUX,2017-12-05T08:46:46.307Z,5a265ceca656f240196b0f61
5.0,-25.0,MCD,2017-12-05T08:42:53.578Z,5a265bfda656f21e0c6b0f48
5.0,-25.0,MCD,2017-12-05T08:42:53.578Z,5a265bfda656f21e0c6b0f48
5.0,-25.0,MCD,2017-12-05T08:42:53.578Z,5a265bfda656f21e0c6b0f48
5.0,-25.0,MCD,2017-12-05T08:42:53.578Z,5a265bfda656f21e0c6b0f48
5.0,-25.0,MCD,2017-12-05T08:42:53.578Z,5a265bfda656f21e0c6b0f48
5.0,-25.0,MCD,2017-12-05T08:42:53.578Z,5a265bfda656f21e0c6b0f48
100.0,18.8,SBUX,2017-12-05T08:40:16.150Z,5a265b68a656f2075f6b0f8d
100.0,81.8,SBUX,2017-12-05T08:38:44.948Z,5a265b0ca656f276166b0f66
100.0,81.8,SBUX,2017-12-05T08:38:44.948Z,5a265b0ca656f276166b0f66
100.0,81.8,SBUX,2017-12-05T08:38:44.948Z,5a265b0ca656f276166b0f66
100.0,81.8,SBUX,2017-12-05T08:38:44.948Z,5a265b0ca656f276166b0f66
100.0,81.8,SBUX,2017-12-05T08:38:44.948Z,5a265b0ca656f276166b0f66
100.0,81.8,SBUX,2017-12-05T08:38:44.948Z,5a265b0ca656f276166b0f66
100.0,75.1,SBUX,2017-12-05T08:37:45.804Z,5a265ad0a656f26faf6b0f64
100.0,75.1,SBUX,2017-12-05T08:37:45.804Z,5a265ad0a656f26faf6b0f64
90.0,87.5,SBUX,2017-12-05T08:36:46.597Z,5a265a94a656f264d56b0f87
100.0,-43.8,SBUX,2017-12-05T08:27:51.732Z,5a26587ca656f213b0534177
100.0,0.0,SBUX,2017-12-05T08:27:06.573Z,5a26584fa656f20bf6534169
100.0,91.5,SBUX,2017-12-05T08:23:39.829Z,5a265782a656f26961534151
100.0,91.5,SBUX,2017-12-05T08:23:39.829Z,5a265782a656f26961534151
100.0,91.5,SBUX,2017-12-05T08:23:39.829Z,5a265782a656f26961534151
100.0,75.0,SBUX,2017-12-05T08:23:20.711Z,5a26576ba656f268bc6b0f7e
100.0,-9.4,SBUX,2017-12-05T08:06:14.057Z,5a26536da656f24c726b0f48
100.0,-9.4,SBUX,2017-12-05T08:06:14.057Z,5a26536da656f24c726b0f48
100.0,,SBUX,2017-12-05T08:04:44.745Z,5a265314a656f2406d6b0f6f
100.0,,SBUX,2017-12-05T08:04:44.745Z,5a265314a656f2406d6b0f6f
100.0,,SBUX,2017-12-05T08:04:44.745Z,5a265314a656f2406d6b0f6f
100.0,,SBUX,2017-12-05T08:04:44.745Z,5a265314a656f2406d6b0f6f
100.0,,SBUX,2017-12-05T08:04:44.745Z,5a265314a656f2406d6b0f6f
100.0,,SBUX,2017-12-05T08:04:44.745Z,5a265314a656f2406d6b0f6f
100.0,29.0,SBUX,2017-12-05T08:01:44.160Z,5a26525fa656f225b76b0f71
100.0,75.0,SBUX,2017-12-05T07:56:51.185Z,5a265134a656f273a66b0f99
100.0,75.0,SBUX,2017-12-05T07:56:45.121Z,5a265132a656f2737d6b0f59
100.0,81.8,SBUX,2017-12-05T07:54:45.771Z,5a2650bba656f2612b6b0f61
100.0,81.8,SBUX,2017-12-05T07:54:45.771Z,5a2650bba656f2612b6b0f61
100.0,81.8,SBUX,2017-12-05T07:54:45.771Z,5a2650bba656f2612b6b0f61
100.0,81.8,SBUX,2017-12-05T07:54:45.771Z,5a2650bba656f2612b6b0f61
100.0,81.8,SBUX,2017-12-05T07:54:45.771Z,5a2650bba656f2612b6b0f61
100.0,81.8,SBUX,2017-12-05T07:54:45.771Z,5a2650bba656f2612b6b0f61
100.0,37.8,CMG,2017-12-05T07:48:18.400Z,5a264f34a656f2248a6b0fcf
100.0,37.8,CMG,2017-12-05T07:48:18.400Z,5a264f34a656f2248a6b0fcf
100.0,37.8,CMG,2017-12-05T07:48:18.400Z,5a264f34a656f2248a6b0fcf
100.0,37.8,CMG,2017-12-05T07:48:18.400Z,5a264f34a656f2248a6b0fcf
100.0,37.8,CMG,2017-12-05T07:48:18.400Z,5a264f34a656f2248a6b0fcf
100.0,37.8,CMG,2017-12-05T07:48:18.400Z,5a264f34a656f2248a6b0fcf
100.0,54.2,SBUX,2017-12-05T07:48:16.387Z,5a264f34a656f2248a6b0fc3
100.0,54.2,SBUX,2017-12-05T07:48:16.387Z,5a264f34a656f2248a6b0fc3
100.0,-86.7,SBUX,2017-12-05T07:37:46.491Z,5a264cc2a656f242be53414d
100.0,-86.7,SBUX,2017-12-05T07:37:46.487Z,5a264cc2a656f242be53414c
18.0,31.6,BWLD,2017-12-05T07:28:49.696Z,5a264aa2a656f270336b0f4a
60.0,12.8,SBUX,2017-12-05T07:26:16.290Z,5a264a0ba656f25bb16b0f94
60.0,12.8,SBUX,2017-12-05T07:26:16.290Z,5a264a0ba656f25bb16b0f94
60.0,12.8,SBUX,2017-12-05T07:26:16.290Z,5a264a0ba656f25bb16b0f94
60.0,12.8,SBUX,2017-12-05T07:26:16.290Z,5a264a0ba656f25bb16b0f94
60.0,12.8,SBUX,2017-12-05T07:26:16.290Z,5a264a0ba656f25bb16b0f94
60.0,12.8,SBUX,2017-12-05T07:26:16.290Z,5a264a0ba656f25bb16b0f94
100.0,71.2,CAKE,2017-12-05T07:16:10.138Z,5a2647b4a656f27b716b0f58
100.0,71.2,CAKE,2017-12-05T07:16:10.138Z,5a2647b4a656f27b716b0f58
100.0,71.2,CAKE,2017-12-05T07:16:10.138Z,5a2647b4a656f27b716b0f58
100.0,67.1,SBUX,2017-12-05T07:12:41.963Z,5a2646e1a656f25d386b0f93
100.0,67.1,SBUX,2017-12-05T07:12:41.963Z,5a2646e1a656f25d386b0f93
100.0,67.1,SBUX,2017-12-05T07:12:41.963Z,5a2646e1a656f25d386b0f93
100.0,67.1,SBUX,2017-12-05T07:12:41.963Z,5a2646e1a656f25d386b0f93
100.0,40.4,SBUX,2017-12-05T07:11:17.778Z,5a26468aa656f24e416b0fb6
100.0,40.4,SBUX,2017-12-05T07:11:17.778Z,5a26468aa656f24e416b0fb6
100.0,40.4,SBUX,2017-12-05T07:11:17.778Z,5a26468aa656f24e416b0fb6
100.0,-8.3,SBUX,2017-12-05T07:09:40.548Z,5a26462da656f241436b0fa1
100.0,-8.3,DNKN,2017-12-05T07:09:40.548Z,5a26462da656f241436b0fa1
100.0,,SBUX,2017-12-05T07:03:48.660Z,5a2644cda656f209e2534149
100.0,81.3,DENN,2017-12-05T07:02:24.344Z,5a26446aa656f277b26b0f7a
100.0,14.6,SBUX,2017-12-05T06:56:12.051Z,5a264302a656f2424f6b0f78
90.0,0.0,WING,2017-12-05T06:56:11.032Z,5a264302a656f242526b0f63
90.0,0.0,WING,2017-12-05T06:56:11.032Z,5a264302a656f242526b0f63
90.0,0.0,WING,2017-12-05T06:56:11.032Z,5a264302a656f242526b0f63
90.0,0.0,WING,2017-12-05T06:56:11.032Z,5a264302a656f242526b0f63
90.0,0.0,WING,2017-12-05T06:56:11.032Z,5a264302a656f242526b0f63
100.0,57.8,SBUX,2017-12-05T06:56:11.032Z,5a264302a656f242526b0f63
100.0,57.8,SBUX,2017-12-05T06:56:11.032Z,5a264302a656f242526b0f63
100.0,57.8,SBUX,2017-12-05T06:56:11.032Z,5a264302a656f242526b0f63
100.0,52.1,SBUX,2017-12-05T06:49:40.989Z,5a26417ca656f20a2e6b0f5e
100.0,52.1,SBUX,2017-12-05T06:49:40.989Z,5a26417ca656f20a2e6b0f5e
100.0,29.2,SBUX,2017-12-05T06:48:41.817Z,5a26413fa656f27fce6b0f85
100.0,49.0,SBUX,2017-12-05T06:44:05.891Z,5a26402da656f254fe53413f
100.0,49.0,SBUX,2017-12-05T06:44:05.891Z,5a26402da656f254fe53413f
90.0,-20.6,SBUX,2017-12-05T06:42:11.541Z,5a263fb9a656f244cb6b0f5d
90.0,-20.6,SBUX,2017-12-05T06:42:11.541Z,5a263fb9a656f244cb6b0f5d
90.0,-20.6,SBUX,2017-12-05T06:42:11.541Z,5a263fb9a656f244cb6b0f5d
100.0,,SBUX,2017-12-05T06:41:51.482Z,5a263fa8a656f2419653415a
100.0,25.8,CMG,2017-12-05T06:27:42.933Z,5a263c54a656f23f1c6b0f8f
100.0,25.8,CMG,2017-12-05T06:27:42.933Z,5a263c54a656f23f1c6b0f8f
100.0,25.8,CMG,2017-12-05T06:27:42.933Z,5a263c54a656f23f1c6b0f8f
100.0,25.8,CMG,2017-12-05T06:27:42.933Z,5a263c54a656f23f1c6b0f8f
100.0,25.8,CMG,2017-12-05T06:27:42.933Z,5a263c54a656f23f1c6b0f8f
100.0,25.8,CMG,2017-12-05T06:27:42.933Z,5a263c54a656f23f1c6b0f8f
100.0,-20.5,SBUX,2017-12-05T06:27:41.913Z,5a263c54a656f23f1c6b0f8e
100.0,37.6,SBUX,2017-12-05T11:31:21.505Z,5a268380a656f230706b0f49
100.0,37.6,SBUX,2017-12-05T11:31:21.505Z,5a268380a656f230706b0f49
100.0,37.6,SBUX,2017-12-05T11:31:21.505Z,5a268380a656f230706b0f49
100.0,,SBUX,2017-12-05T11:29:53.552Z,5a268325a656f223d56b0f45
100.0,,SBUX,2017-12-05T11:29:53.552Z,5a268325a656f223d56b0f45
90.0,0.0,WING,2017-12-05T11:28:58.197Z,5a2682f0a656f21a66534159
90.0,0.0,WING,2017-12-05T11:28:58.197Z,5a2682f0a656f21a66534159
90.0,0.0,WING,2017-12-05T11:28:58.197Z,5a2682f0a656f21a66534159
90.0,0.0,WING,2017-12-05T11:28:58.197Z,5a2682f0a656f21a66534159
90.0,0.0,WING,2017-12-05T11:28:58.197Z,5a2682f0a656f21a66534159
100.0,57.8,SBUX,2017-12-05T11:28:58.197Z,5a2682f0a656f21a66534159
100.0,57.8,SBUX,2017-12-05T11:28:58.197Z,5a2682f0a656f21a66534159
100.0,57.8,SBUX,2017-12-05T11:28:58.197Z,5a2682f0a656f21a66534159
100.0,79.2,SBUX,2017-12-05T11:21:26.764Z,5a26812ea656f25503534145
100.0,37.2,SBUX,2017-12-05T11:18:09.396Z,5a268068a656f2386f53413a
100.0,37.2,SBUX,2017-12-05T11:18:09.396Z,5a268068a656f2386f53413a
100.0,-21.8,SBUX,2017-12-05T11:15:01.031Z,5a267fa6a656f2188e53413d
100.0,-21.8,SBUX,2017-12-05T11:15:01.031Z,5a267fa6a656f2188e53413d
100.0,-21.8,SBUX,2017-12-05T11:15:01.031Z,5a267fa6a656f2188e53413d
100.0,-21.8,SBUX,2017-12-05T11:15:01.031Z,5a267fa6a656f2188e53413d
30.0,56.7,YUM,2017-12-05T11:14:57.010Z,5a267fa2a656f217ed6b0f73
30.0,56.7,YUM,2017-12-05T11:14:57.010Z,5a267fa2a656f217ed6b0f73
30.0,56.7,YUM,2017-12-05T11:14:57.010Z,5a267fa2a656f217ed6b0f73
30.0,56.7,YUM,2017-12-05T11:14:57.010Z,5a267fa2a656f217ed6b0f73
100.0,61.2,SBUX,2017-12-05T11:14:57.010Z,5a267fa2a656f217ed6b0f73
100.0,61.2,SBUX,2017-12-05T11:14:57.010Z,5a267fa2a656f217ed6b0f73
100.0,81.8,SBUX,2017-12-05T10:51:52.022Z,5a267a3ca656f245066b0fa8
100.0,81.8,SBUX,2017-12-05T10:51:52.022Z,5a267a3ca656f245066b0fa8
100.0,81.8,SBUX,2017-12-05T10:51:52.022Z,5a267a3ca656f245066b0fa8
100.0,81.8,SBUX,2017-12-05T10:51:52.022Z,5a267a3ca656f245066b0fa8
100.0,81.8,SBUX,2017-12-05T10:51:52.022Z,5a267a3ca656f245066b0fa8
100.0,81.8,SBUX,2017-12-05T10:51:52.022Z,5a267a3ca656f245066b0fa8
100.0,50.0,SBUX,2017-12-05T10:51:21.941Z,5a267a1ea656f23fbc6b0f8a
100.0,75.0,SBUX,2017-12-05T10:45:29.696Z,5a2678b7a656f207ed6b0f7f
100.0,75.0,SBUX,2017-12-05T10:45:29.696Z,5a2678b7a656f207ed6b0f7f
100.0,75.0,DNKN,2017-12-05T10:45:28.654Z,5a2678b7a656f207ed6b0f91
100.0,23.5,SBUX,2017-12-05T10:41:22.922Z,5a2677c7a656f260f26b0f9d
100.0,23.5,SBUX,2017-12-05T10:41:22.922Z,5a2677c7a656f260f26b0f9d
100.0,81.8,SBUX,2017-12-05T10:40:22.787Z,5a26778aa656f258836b0f5a
100.0,81.8,SBUX,2017-12-05T10:40:22.787Z,5a26778aa656f258836b0f5a
100.0,81.8,SBUX,2017-12-05T10:40:22.787Z,5a26778aa656f258836b0f5a
100.0,81.8,SBUX,2017-12-05T10:40:22.787Z,5a26778aa656f258836b0f5a
100.0,81.8,SBUX,2017-12-05T10:40:22.787Z,5a26778aa656f258836b0f5a
100.0,81.8,SBUX,2017-12-05T10:40:22.787Z,5a26778aa656f258836b0f5a
100.0,62.9,SBUX,2017-12-05T10:36:42.327Z,5a2676b2a656f23663534156
100.0,62.9,SBUX,2017-12-05T10:36:42.327Z,5a2676b2a656f23663534156
100.0,81.8,SBUX,2017-12-05T10:35:50.197Z,5a26767ca656f22ddb6b0f74
100.0,81.8,SBUX,2017-12-05T10:35:50.197Z,5a26767ca656f22ddb6b0f74
100.0,81.8,SBUX,2017-12-05T10:35:50.197Z,5a26767ca656f22ddb6b0f74
100.0,81.8,SBUX,2017-12-05T10:35:50.197Z,5a26767ca656f22ddb6b0f74
100.0,81.8,SBUX,2017-12-05T10:35:50.197Z,5a26767ca656f22ddb6b0f74
100.0,81.8,SBUX,2017-12-05T10:35:50.197Z,5a26767ca656f22ddb6b0f74
100.0,5.9,SBUX,2017-12-05T10:35:48.191Z,5a267679a656f22d5e53414f
100.0,75.0,SBUX,2017-12-05T10:20:59.123Z,5a2672f8a656f223706b0f56
100.0,75.0,SBUX,2017-12-05T10:20:59.123Z,5a2672f8a656f223706b0f56
60.0,30.0,MCD,2017-12-05T10:13:19.239Z,5a267136a656f25bb76b0f63
60.0,30.0,MCD,2017-12-05T10:13:19.239Z,5a267136a656f25bb76b0f63
60.0,30.0,MCD,2017-12-05T10:13:19.239Z,5a267136a656f25bb76b0f63
100.0,79.2,SBUX,2017-12-05T10:13:19.239Z,5a267136a656f25bb76b0f63
100.0,81.8,SBUX,2017-12-05T10:03:17.129Z,5a266edda656f203576b0f47
100.0,81.8,SBUX,2017-12-05T10:03:17.129Z,5a266edda656f203576b0f47
100.0,81.8,SBUX,2017-12-05T10:03:17.129Z,5a266edda656f203576b0f47
100.0,81.8,SBUX,2017-12-05T10:03:17.129Z,5a266edda656f203576b0f47
100.0,81.8,SBUX,2017-12-05T10:03:17.129Z,5a266edda656f203576b0f47
100.0,81.8,SBUX,2017-12-05T10:03:17.129Z,5a266edda656f203576b0f47
100.0,81.8,SBUX,2017-12-05T09:53:21.966Z,5a266c85a656f2281a6b0f7d
100.0,81.8,SBUX,2017-12-05T09:53:21.966Z,5a266c85a656f2281a6b0f7d
100.0,81.8,SBUX,2017-12-05T09:53:21.966Z,5a266c85a656f2281a6b0f7d
100.0,81.8,SBUX,2017-12-05T09:53:21.966Z,5a266c85a656f2281a6b0f7d
100.0,81.8,SBUX,2017-12-05T09:53:21.966Z,5a266c85a656f2281a6b0f7d
100.0,81.8,SBUX,2017-12-05T09:53:21.966Z,5a266c85a656f2281a6b0f7d
100.0,81.8,SBUX,2017-12-05T09:29:52.626Z,5a266703a656f2510c6b1004
100.0,81.8,SBUX,2017-12-05T09:29:52.626Z,5a266703a656f2510c6b1004
100.0,81.8,SBUX,2017-12-05T09:29:52.626Z,5a266703a656f2510c6b1004
100.0,81.8,SBUX,2017-12-05T09:29:52.626Z,5a266703a656f2510c6b1004
100.0,81.8,SBUX,2017-12-05T09:29:52.626Z,5a266703a656f2510c6b1004
100.0,81.8,SBUX,2017-12-05T09:29:52.626Z,5a266703a656f2510c6b1004
100.0,81.8,SBUX,2017-12-05T09:27:20.183Z,5a26666ca656f239fb6b0f49
100.0,81.8,SBUX,2017-12-05T09:27:20.183Z,5a26666ca656f239fb6b0f49
100.0,81.8,SBUX,2017-12-05T09:27:20.183Z,5a26666ca656f239fb6b0f49
100.0,81.8,SBUX,2017-12-05T09:27:20.183Z,5a26666ca656f239fb6b0f49
100.0,81.8,SBUX,2017-12-05T09:27:20.183Z,5a26666ca656f239fb6b0f49
100.0,81.8,SBUX,2017-12-05T09:27:20.183Z,5a26666ca656f239fb6b0f49
100.0,16.4,SBUX,2017-12-05T09:05:06.129Z,5a266139a656f26a3a534151
100.0,16.4,SBUX,2017-12-05T09:05:06.129Z,5a266139a656f26a3a534151
100.0,46.2,CMG,2017-12-05T09:04:48.033Z,5a266125a656f266b56b0f49
100.0,46.2,CMG,2017-12-05T09:04:48.033Z,5a266125a656f266b56b0f49
100.0,46.2,CMG,2017-12-05T09:04:48.033Z,5a266125a656f266b56b0f49
100.0,46.2,CMG,2017-12-05T09:04:48.033Z,5a266125a656f266b56b0f49
30.0,53.9,YUM,2017-12-05T09:02:17.610Z,5a26608fa656f250216b0f5a
30.0,53.9,YUM,2017-12-05T09:02:17.610Z,5a26608fa656f250216b0f5a
30.0,53.9,YUM,2017-12-05T09:02:17.610Z,5a26608fa656f250216b0f5a
30.0,53.9,YUM,2017-12-05T09:02:17.610Z,5a26608fa656f250216b0f5a
100.0,,SBUX,2017-12-05T09:02:17.610Z,5a26608fa656f250216b0f5a
100.0,91.7,SBUX,2017-12-05T08:57:47.902Z,5a265f82a656f227826b0f4a
100.0,75.0,SBUX,2017-12-05T08:57:16.818Z,5a265f63a656f222866b0f6c
30.0,25.0,MCD,2017-12-05T08:52:21.873Z,5a265e37a656f273996b0f5c
60.0,-30.3,BWLD,2017-12-05T08:52:21.873Z,5a265e37a656f273996b0f5c
100.0,-90.6,CMG,2017-12-05T08:52:21.873Z,5a265e37a656f273996b0f5c
90.0,41.0,SBUX,2017-12-05T08:49:05.828Z,5a265d79a656f25696534135
30.0,53.9,YUM,2017-12-05T12:53:25.040Z,5a2696baa656f228456b0f4b
30.0,53.9,YUM,2017-12-05T12:53:25.040Z,5a2696baa656f228456b0f4b
30.0,53.9,YUM,2017-12-05T12:53:25.040Z,5a2696baa656f228456b0f4b
100.0,24.4,SBUX,2017-12-05T12:53:25.040Z,5a2696baa656f228456b0f4b
100.0,24.4,SBUX,2017-12-05T12:53:25.040Z,5a2696baa656f228456b0f4b
100.0,,SBUX,2017-12-05T12:43:40.917Z,5a269476a656f24da0534159
100.0,89.6,SBUX,2017-12-05T12:41:19.497Z,5a2693e8a656f23638534147
30.0,47.1,YUM,2017-12-05T12:36:39.932Z,5a2692bea656f2088e6b0fb4
30.0,47.1,YUM,2017-12-05T12:36:39.932Z,5a2692bea656f2088e6b0fb4
30.0,47.1,YUM,2017-12-05T12:36:39.932Z,5a2692bea656f2088e6b0fb4
30.0,47.1,YUM,2017-12-05T12:36:39.932Z,5a2692bea656f2088e6b0fb4
100.0,79.2,SBUX,2017-12-05T12:36:39.932Z,5a2692bea656f2088e6b0fb4
100.0,-4.2,SBUX,2017-12-05T12:32:29.284Z,5a2691cfa656f266446b0f6e
100.0,-4.2,SBUX,2017-12-05T12:32:29.284Z,5a2691cfa656f266446b0f6e
100.0,-4.2,SBUX,2017-12-05T12:32:29.284Z,5a2691cfa656f266446b0f6e
100.0,-4.2,SBUX,2017-12-05T12:32:29.284Z,5a2691cfa656f266446b0f6e
100.0,-4.2,SBUX,2017-12-05T12:32:29.284Z,5a2691cfa656f266446b0f6e
100.0,-4.2,SBUX,2017-12-05T12:32:29.284Z,5a2691cfa656f266446b0f6e
100.0,-4.2,SBUX,2017-12-05T12:32:29.284Z,5a2691cfa656f266446b0f6e
100.0,81.8,SBUX,2017-12-05T12:31:25.064Z,5a269192a656f2607f6b0f71
100.0,81.8,SBUX,2017-12-05T12:31:25.064Z,5a269192a656f2607f6b0f71
100.0,81.8,SBUX,2017-12-05T12:31:25.064Z,5a269192a656f2607f6b0f71
100.0,81.8,SBUX,2017-12-05T12:31:25.064Z,5a269192a656f2607f6b0f71
100.0,81.8,SBUX,2017-12-05T12:31:25.064Z,5a269192a656f2607f6b0f71
100.0,81.8,SBUX,2017-12-05T12:31:25.064Z,5a269192a656f2607f6b0f71
100.0,44.9,SBUX,2017-12-05T12:22:51.219Z,5a268f92a656f2101e6b0f5c
100.0,44.9,SBUX,2017-12-05T12:22:51.219Z,5a268f92a656f2101e6b0f5c
100.0,-74.9,SBUX,2017-12-05T12:21:53.084Z,5a268f57a656f208b66b0f6d
100.0,37.4,SBUX,2017-12-05T12:16:24.488Z,5a268e0ea656f255076b0f5a
100.0,37.4,SBUX,2017-12-05T12:16:24.488Z,5a268e0ea656f255076b0f5a
100.0,63.3,SBUX,2017-12-05T12:15:08.301Z,5a268dc1a656f247e3534161
100.0,63.3,SBUX,2017-12-05T12:15:08.301Z,5a268dc1a656f247e3534161
100.0,91.7,DPZ,2017-12-05T12:13:42.053Z,5a268d6ea656f23cad534139
100.0,91.7,BWLD,2017-12-05T12:13:42.053Z,5a268d6ea656f23cad534139
100.0,-25.1,SBUX,2017-12-05T12:06:29.240Z,5a268bb6a656f276156b0fb1
100.0,-25.1,SBUX,2017-12-05T12:06:29.240Z,5a268bb6a656f276156b0fb1
100.0,-25.1,SBUX,2017-12-05T12:06:29.240Z,5a268bb6a656f276156b0fb1
100.0,-25.1,SBUX,2017-12-05T12:06:29.240Z,5a268bb6a656f276156b0fb1
100.0,,SONC,2017-12-05T12:05:41.099Z,5a268b81a656f26e5e6b0f9f
100.0,0.0,LOCO,2017-12-05T12:05:33.942Z,5a268b81a656f26e5e6b0f59
100.0,0.0,LOCO,2017-12-05T12:05:33.942Z,5a268b81a656f26e5e6b0f59
100.0,0.0,LOCO,2017-12-05T12:05:33.942Z,5a268b81a656f26e5e6b0f59
100.0,32.3,SBUX,2017-12-05T11:58:56.894Z,5a2689f3a656f234246b0fd0
100.0,75.2,SBUX,2017-12-05T11:55:34.350Z,5a268921a656f213a66b0fa6
100.0,75.2,SBUX,2017-12-05T11:55:34.350Z,5a268921a656f213a66b0fa6
100.0,75.2,SBUX,2017-12-05T11:55:34.350Z,5a268921a656f213a66b0fa6
100.0,75.2,SBUX,2017-12-05T11:55:34.350Z,5a268921a656f213a66b0fa6
100.0,75.2,SBUX,2017-12-05T11:55:34.350Z,5a268921a656f213a66b0fa6
100.0,75.2,SBUX,2017-12-05T11:55:34.350Z,5a268921a656f213a66b0fa6
100.0,75.2,SBUX,2017-12-05T11:55:34.350Z,5a268921a656f213a66b0fa6
100.0,75.2,SBUX,2017-12-05T11:55:34.350Z,5a268921a656f213a66b0fa6
100.0,81.8,SBUX,2017-12-05T11:53:56.023Z,5a2688c9a656f204806b0f68
100.0,81.8,SBUX,2017-12-05T11:53:56.023Z,5a2688c9a656f204806b0f68
100.0,81.8,SBUX,2017-12-05T11:53:56.023Z,5a2688c9a656f204806b0f68
100.0,81.8,SBUX,2017-12-05T11:53:56.023Z,5a2688c9a656f204806b0f68
100.0,81.8,SBUX,2017-12-05T11:53:56.023Z,5a2688c9a656f204806b0f68
100.0,81.8,SBUX,2017-12-05T11:53:56.023Z,5a2688c9a656f204806b0f68
36.0,87.5,SBUX,2017-12-05T11:52:55.924Z,5a26888ba656f27b4e6b0f59
36.0,87.5,SBUX,2017-12-05T11:52:55.924Z,5a26888ba656f27b4e6b0f59
100.0,81.8,SBUX,2017-12-05T11:48:53.414Z,5a26879ba656f253f36b0fc1
100.0,81.8,SBUX,2017-12-05T11:48:53.414Z,5a26879ba656f253f36b0fc1
100.0,81.8,SBUX,2017-12-05T11:48:53.414Z,5a26879ba656f253f36b0fc1
100.0,81.8,SBUX,2017-12-05T11:48:53.414Z,5a26879ba656f253f36b0fc1
100.0,81.8,SBUX,2017-12-05T11:48:53.414Z,5a26879ba656f253f36b0fc1
100.0,81.8,SBUX,2017-12-05T11:48:53.414Z,5a26879ba656f253f36b0fc1
100.0,31.0,SBUX,2017-12-05T11:44:20.010Z,5a26868ba656f22aba6b0f4f
100.0,31.0,SBUX,2017-12-05T11:44:20.010Z,5a26868ba656f22aba6b0f4f
100.0,81.8,SBUX,2017-12-05T11:41:30.615Z,5a2685d9a656f20f106b0fbf
100.0,81.8,SBUX,2017-12-05T11:41:30.615Z,5a2685d9a656f20f106b0fbf
100.0,81.8,SBUX,2017-12-05T11:41:30.615Z,5a2685d9a656f20f106b0fbf
100.0,81.8,SBUX,2017-12-05T11:41:30.615Z,5a2685d9a656f20f106b0fbf
100.0,81.8,SBUX,2017-12-05T11:41:30.615Z,5a2685d9a656f20f106b0fbf
100.0,81.8,SBUX,2017-12-05T11:41:30.615Z,5a2685d9a656f20f106b0fbf
30.0,24.2,YUM,2017-12-05T11:37:53.571Z,5a268506a656f26d0a6b0f73
30.0,24.2,YUM,2017-12-05T11:37:53.571Z,5a268506a656f26d0a6b0f73
30.0,24.2,YUM,2017-12-05T11:37:53.571Z,5a268506a656f26d0a6b0f73
30.0,24.2,YUM,2017-12-05T11:37:53.571Z,5a268506a656f26d0a6b0f73
100.0,78.7,SBUX,2017-12-05T11:37:53.571Z,5a268506a656f26d0a6b0f73
100.0,78.7,SBUX,2017-12-05T11:37:53.571Z,5a268506a656f26d0a6b0f73
100.0,37.2,SBUX,2017-12-05T11:37:29.499Z,5a2684eaa656f268ef6b1000
100.0,37.2,SBUX,2017-12-05T11:37:29.499Z,5a2684eaa656f268ef6b1000
100.0,37.2,SBUX,2017-12-05T11:37:29.499Z,5a2684eaa656f268ef6b1000
100.0,37.2,SBUX,2017-12-05T11:37:29.499Z,5a2684eaa656f268ef6b1000
30.0,24.2,YUM,2017-12-05T11:35:56.085Z,5a268490a656f25bf96b0faf
30.0,24.2,YUM,2017-12-05T11:35:56.085Z,5a268490a656f25bf96b0faf
30.0,24.2,YUM,2017-12-05T11:35:56.085Z,5a268490a656f25bf96b0faf
30.0,24.2,YUM,2017-12-05T11:35:56.085Z,5a268490a656f25bf96b0faf
100.0,78.7,SBUX,2017-12-05T11:35:56.085Z,5a268490a656f25bf96b0faf
100.0,78.7,SBUX,2017-12-05T11:35:56.085Z,5a268490a656f25bf96b0faf
100.0,81.8,SBUX,2017-12-05T11:33:51.811Z,5a268416a656f2494b6b0f70
100.0,81.8,SBUX,2017-12-05T11:33:51.811Z,5a268416a656f2494b6b0f70
100.0,81.8,SBUX,2017-12-05T11:33:51.811Z,5a268416a656f2494b6b0f70
100.0,81.8,SBUX,2017-12-05T11:33:51.811Z,5a268416a656f2494b6b0f70
100.0,81.8,SBUX,2017-12-05T11:33:51.811Z,5a268416a656f2494b6b0f70
100.0,81.8,SBUX,2017-12-05T11:33:51.811Z,5a268416a656f2494b6b0f70
